COUNTY_ID	COUNTY_NAME	DIST_ID	LEA_NAME	SCHOOL_ID	FULL_ID	SCHOOL_NAME	PRGCODE	GRADE_LEVEL	ROW_TOTAL	FREE_LUNCH	REDUCED_PRICE_LUNCH	LEP	MIGRANT	White_total	Black_total	Hispanic_total	Asian_total	Other_total	White_pcnt	black_pnct	Hispanic_pnct	Asian_pnct	Other_pnct	Diversity_index	Address_1	Address_2	City	State	Zip	Concatenate	Concatenate sans zip
1	ATLANTIC	110	ATLANTIC CITY	50	11050	Chelsea Heights School	55	TOTAL	353	300	14	30	0	16	72	169	92	4	0.045325779	0.203966006	0.478753541	0.260623229	0.011331445	0.65908562	4101  Filbert Avenue	 	Atlantic City	NJ	08401-1023	4101  Filbert Avenue, Atlantic City, NJ 08401-1023	4101  Filbert Avenue, Atlantic City, NJ
1	ATLANTIC	110	ATLANTIC CITY	120	110120	Richmond Avenue School	55	TOTAL	641	504	26	163	0	25	74	327	185	30	0.03900156	0.115444618	0.510140406	0.288611544	0.046801872	0.639421146	4115 Ventnor Avenue	 	Atlantic City	NJ	08401-5860	4115 Ventnor Avenue, Atlantic City, NJ 08401-5860	4115 Ventnor Avenue, Atlantic City, NJ
1	ATLANTIC	110	ATLANTIC CITY	130	110130	Venice Park School	55	TOTAL	91	83	4	0	0	1	49	25	8	8	0.010989011	0.538461538	0.274725275	0.087912088	0.087912088	0.619007366	1601 N Penrose Avenue	 	Atlantic City	NJ	08401-1710	1601 N Penrose Avenue, Atlantic City, NJ 08401-1710	1601 N Penrose Avenue, Atlantic City, NJ
1	ATLANTIC	110	ATLANTIC CITY	100	110100	PENNSYLVANIA AVE SCHOOL	55	TOTAL	570	483	12	61	0	5	339	183	36	7	0.00877193	0.594736842	0.321052632	0.063157895	0.012280702	0.538996614	201 N. Pennsylvania Avenue	 	Atlantic City	NJ	08401-5235	201 N. Pennsylvania Avenue, Atlantic City, NJ 08401-5235	201 N. Pennsylvania Avenue, Atlantic City, NJ
1	ATLANTIC	110	ATLANTIC CITY	300	110300	Brighton Avenue School	55	TOTAL	330	291	14	120	0	3	22	223	73	9	0.009090909	0.066666667	0.675757576	0.221212121	0.027272727	0.489146006	30 N. Brighton Avenue	 	Atlantic City	NJ	08401	30 N. Brighton Avenue, Atlantic City, NJ 8401	30 N. Brighton Avenue, Atlantic City, NJ
1	ATLANTIC	110	ATLANTIC CITY	30	11030	Sovereign Avenue School	55	TOTAL	743	667	30	229	1	7	41	519	151	25	0.009421265	0.055181696	0.698519515	0.203230148	0.033647376	0.466502068	3205 Arctic Avenue	 	Atlantic City	NJ	08401-3711	3205 Arctic Avenue, Atlantic City, NJ 08401-3711	3205 Arctic Avenue, Atlantic City, NJ
1	ATLANTIC	110	ATLANTIC CITY	60	11060	Texas Avenue School	55	TOTAL	563	466	4	166	0	4	23	390	140	6	0.007104796	0.040852575	0.692717584	0.248667851	0.010657194	0.456473661	2523 Arctic Avenue	 	Atlantic City	NJ	08401-3901	2523 Arctic Avenue, Atlantic City, NJ 08401-3901	2523 Arctic Avenue, Atlantic City, NJ
1	ATLANTIC	110	ATLANTIC CITY	80	11080	Uptown School Complex	55	TOTAL	615	518	12	29	0	6	437	159	12	1	0.009756098	0.710569106	0.258536585	0.019512195	0.001626016	0.427771829	323 Madison Avenue	 	Atlantic City	NJ	08401-5417	323 Madison Avenue, Atlantic City, NJ 08401-5417	323 Madison Avenue, Atlantic City, NJ
1	ATLANTIC	110	ATLANTIC CITY	70	11070	New York Avenue School	55	TOTAL	616	551	8	34	0	8	459	119	19	11	0.012987013	0.74512987	0.193181818	0.030844156	0.017857143	0.40602336	411 N New York Avenue	 	Atlantic City	NJ	08401	411 N New York Avenue, Atlantic City, NJ 8401	411 N New York Avenue, Atlantic City, NJ
1	ATLANTIC	110	ATLANTIC CITY	140	110140	Dr Martin Luther King Jr School Complex	55	TOTAL	654	493	12	30	0	7	494	127	14	12	0.010703364	0.755351682	0.194189602	0.021406728	0.018348624	0.390824753	1700 Marmora Avenue	 	Atlantic City	NJ	08401	1700 Marmora Avenue, Atlantic City, NJ 8401	1700 Marmora Avenue, Atlantic City, NJ
1	ATLANTIC	120	ATLANTIC CO VOCATIONAL	10	12010	Atlantic County Institute of Technology	55	TOTAL	1425	710	151	0	0	587	298	416	60	64	0.411929825	0.209122807	0.291929825	0.042105263	0.044912281	0.697568483	5080 ATLANTIC AVENUE	 	MAYS LANDING	NJ	08330-2024	5080 Atlantic Avenue, Mays Landing, NJ 08330-2024	5080 Atlantic Avenue, Mays Landing, NJ
1	ATLANTIC	120	ATLANTIC CO VOCATIONAL	300	120300	Atlantic County Alternative High School	55	TOTAL	74	34	5	0	0	3	50	19	2	0	0.040540541	0.675675676	0.256756757	0.027027027	0	0.475164354	4805 Nawakwa Blvd	 	Mays Landing	NJ	08330	4805 Nawakwa Blvd, Mays Landing, NJ 8330	4805 Nawakwa Blvd, Mays Landing, NJ
1	ATLANTIC	125	ATLANTIC CO SPECIAL SERV	30	12530	Atlantic County Elementary and Middle Schools	55	TOTAL	197	85	9	0	0	68	49	57	13	10	0.345177665	0.248730964	0.289340102	0.065989848	0.050761421	0.728336211	4805 NAWAKWA BOULEVARD	 	MAYS LANDING	NJ	08330	4805 Nawakwa Boulevard, Mays Landing, NJ 8330	4805 Nawakwa Boulevard, Mays Landing, NJ
1	ATLANTIC	125	ATLANTIC CO SPECIAL SERV	60	12560	Atlantic County High School	55	TOTAL	178	65	15	0	0	76	46	40	14	2	0.426966292	0.258426966	0.224719101	0.078651685	0.011235955	0.69410428	4805 NAWAKWA BOULEVARD	 	MAYS LANDING	NJ	08330	4805 Nawakwa Boulevard, Mays Landing, NJ 8330	4805 Nawakwa Boulevard, Mays Landing, NJ
25	MONMOUTH	130	ATLANTIC HIGHLANDS BORO	20	13020	Atlantic Highlands Elementary School	55	TOTAL	327	21	9	4	0	299	4	14	7	3	0.914373089	0.012232416	0.042813456	0.021406728	0.009174312	0.161396815	140 FIRST AVENUE	 	ATLANTIC HIGHLANDS	NJ	07716-1238	140 First Avenue, Atlantic Highlands, NJ 07716-1238	140 First Avenue, Atlantic Highlands, NJ
7	CAMDEN	150	AUDUBON BORO	10	15010	Audubon Junior/Senior High School	55	TOTAL	866	166	69	1	0	758	39	49	14	6	0.875288684	0.045034642	0.056581986	0.016166282	0.006928406	0.228330729	350 EDGEWOOD AVENUE	 	AUDUBON	NJ	08106	350 Edgewood Avenue, Audubon, NJ 8106	350 Edgewood Avenue, Audubon, NJ
7	CAMDEN	150	AUDUBON BORO	50	15050	Mansion Avenue School	55	TOTAL	370	91	18	3	0	325	5	25	9	6	0.878378378	0.013513514	0.067567568	0.024324324	0.016216216	0.222848795	300 MANSION AVENUE	 	AUDUBON	NJ	08106	300 Mansion Avenue, Audubon, NJ 8106	300 Mansion Avenue, Audubon, NJ
7	CAMDEN	150	AUDUBON BORO	40	15040	Haviland Avenue School	55	TOTAL	301	46	16	3	0	273	5	13	5	5	0.906976744	0.016611296	0.043189369	0.016611296	0.016611296	0.174700058	240 SOUTH HAVILAND AVENUE	 	AUDUBON	NJ	08106	240 South Haviland Avenue, Audubon, NJ 8106	240 South Haviland Avenue, Audubon, NJ
9	CAPE MAY	170	AVALON BORO	10	17010	Avalon Elementary School	55	TOTAL	49	0	0	0	0	45	1	3	0	0	0.918367347	0.020408163	0.06122449	0	0	0.152436485	235 32ND STREET	 	AVALON	NJ	08202	235 32Nd Street, Avalon, NJ 8202	235 32Nd Street, Avalon, NJ
25	MONMOUTH	180	AVON BORO	10	18010	AVON ELEMENTARY SCHOOL	55	TOTAL	146	13	0	6	0	138	0	8	0	0	0.945205479	0	0.054794521	0	0	0.103584162	505 LINCOLN AVENUE	 	AVON	NJ	07717-1150	505 Lincoln Avenue, Avon, NJ 07717-1150	505 Lincoln Avenue, Avon, NJ
29	OCEAN	185	BARNEGAT TWP	10	18510	Lillian M. Dunfee Elementary	55	TOTAL	369	172	30	8	0	236	55	53	7	18	0.639566396	0.149051491	0.143631436	0.01897019	0.048780488	0.545369085	128 BARNEGAT BLVD	 	BARNEGAT	NJ	08005-2497	128 Barnegat Blvd, Barnegat, NJ 08005-2497	128 Barnegat Blvd, Barnegat, NJ
29	OCEAN	185	BARNEGAT TWP	70	18570	Robert L. Horbelt Elementary School	55	TOTAL	414	130	28	8	0	299	19	61	9	26	0.722222222	0.04589372	0.147342995	0.02173913	0.062801932	0.450162197	104 BURR STREET	 	BARNEGAT	NJ	08005	104 Burr Street, Barnegat, NJ 8005	104 Burr Street, Barnegat, NJ
29	OCEAN	185	BARNEGAT TWP	50	18550	Russell O. Brackman Middle School	55	TOTAL	735	237	67	2	0	565	69	75	14	12	0.768707483	0.093877551	0.102040816	0.019047619	0.016326531	0.389234115	600 BARNEGAT BLVD  NORTH	 	BARNEGAT	NJ	08005	600 Barnegat Blvd  North, Barnegat, NJ 8005	600 Barnegat Blvd  North, Barnegat, NJ
29	OCEAN	185	BARNEGAT TWP	15	18515	Cecil S Collins Elementary	55	TOTAL	414	87	15	0	0	331	16	39	12	16	0.799516908	0.038647343	0.094202899	0.028985507	0.038647343	0.348071134	570 BARNEGAT BLVD  NORTH	 	BARNEGAT	NJ	08005	570 Barnegat Blvd  North, Barnegat, NJ 8005	570 Barnegat Blvd  North, Barnegat, NJ
29	OCEAN	185	BARNEGAT TWP	30	18530	Barnegat High School	55	TOTAL	960	242	74.5	4.5	0	769	72	83.5	20	15.5	0.801041667	0.075	0.086979167	0.020833333	0.016145833	0.344447157	180 BENGAL BLVD	 	BARNEGAT	NJ	08005	180 Bengal Blvd, Barnegat, NJ 8005	180 Bengal Blvd, Barnegat, NJ
29	OCEAN	185	BARNEGAT TWP	80	18580	Joseph T. Donahue Elementary School	55	TOTAL	256	65	12	3	0	206	11	24	9	6	0.8046875	0.04296875	0.09375	0.03515625	0.0234375	0.340057373	200 BENGAL BLVD	 	BARNEGAT	NJ	08005	200 Bengal Blvd, Barnegat, NJ 8005	200 Bengal Blvd, Barnegat, NJ
7	CAMDEN	190	BARRINGTON BORO	10	19010	Avon Elementary School	55	TOTAL	364	67	21	2	0	281	24	28	11	20	0.771978022	0.065934066	0.076923077	0.03021978	0.054945055	0.389853279	862 MERCER DR	 	HADDONFIELD	NJ	08033	862 Mercer Dr, Haddonfield, NJ 8033	862 Mercer Dr, Haddonfield, NJ
7	CAMDEN	190	BARRINGTON BORO	30	19030	Woodland Middle School	55	TOTAL	254	63	12	2	0	215	13	15	7	4	0.846456693	0.051181102	0.059055118	0.027559055	0.015748031	0.276396553	1 SCHOOL LANE	 	BARRINGTON	NJ	08007	1 School Lane, Barrington, NJ 8007	1 School Lane, Barrington, NJ
5	BURLINGTON	200	BASS RIVER TWP	50	20050	BASS RIVER TOWNSHIP ELEMENTARY SCHOOL	55	TOTAL	110	18	10	4	0	103	0	3	0	4	0.936363636	0	0.027272727	0	0.036363636	0.121157025	11 NORTH MAPLE AVENUE	 	NEW GRETNA	NJ	08224-0304	11 North Maple Avenue, New Gretna, NJ 08224-0304	11 North Maple Avenue, New Gretna, NJ
29	OCEAN	210	BAY HEAD BORO	20	21020	Bay Head Elementary	55	TOTAL	149	0	0	0	0	142	2	0	1	4	0.953020134	0.013422819	0	0.006711409	0.026845638	0.09080672	145 GROVE STREET	 	BAY HEAD	NJ	08742	145 Grove Street, Bay Head, NJ 8742	145 Grove Street, Bay Head, NJ
17	HUDSON	220	BAYONNE CITY	130	220130	WOODROW WILSON COMMUNITY SCHOOL	55	TOTAL	671	387	68	0	0	259	57	239	86	30	0.385991058	0.084947839	0.356184799	0.128166915	0.044709389	0.698501469	101 WEST 56TH STREET	 	BAYONNE	NJ	07002	101 West 56Th Street, Bayonne, NJ 7002	101 West 56Th Street, Bayonne, NJ
17	HUDSON	220	BAYONNE CITY	70	22070	Lincoln Community School #5	55	TOTAL	481	225	52	0	0	182	47	198	41	13	0.378378378	0.097713098	0.411642412	0.085239085	0.027027027	0.669836316	208 PROSPECT AVENUE	 	BAYONNE	NJ	07002	208 Prospect Avenue, Bayonne, NJ 7002	208 Prospect Avenue, Bayonne, NJ
17	HUDSON	220	BAYONNE CITY	120	220120	Washington Community School #9	55	TOTAL	680	358	68	0	0	304	65	229	59	23	0.447058824	0.095588235	0.336764706	0.086764706	0.033823529	0.668918685	191 AVENUE B	 	BAYONNE	NJ	07002	191 Avenue B, Bayonne, NJ 7002	191 Avenue B, Bayonne, NJ
17	HUDSON	220	BAYONNE CITY	20	22020	Bayonne High School	55	TOTAL	2264	1255.5	212.5	79.5	0	974	243.5	819.5	186	41	0.430212014	0.107553004	0.361969965	0.082155477	0.018109541	0.665250241	669 AVENUE A	 	BAYONNE	NJ	07002	669 Avenue A, Bayonne, NJ 7002	669 Avenue A, Bayonne, NJ
17	HUDSON	220	BAYONNE CITY	60	22060	HORACE MANN COMMUNITY SCHOOL	55	TOTAL	626	274	45	1	0	292	43	201	70	20	0.466453674	0.068690096	0.321086262	0.111821086	0.031948882	0.661081567	25 WEST 38TH STREET	 	BAYONNE	NJ	07002	25 West 38Th Street, Bayonne, NJ 7002	25 West 38Th Street, Bayonne, NJ
17	HUDSON	220	BAYONNE CITY	90	22090	PHILIP G VROOM COMMUNITY SCHOOL	55	TOTAL	471	301	47	2	0	183	43	199	23	23	0.388535032	0.091295117	0.422505308	0.048832272	0.048832272	0.657425814	18 WEST 26TH ST	 	BAYONNE	NJ	07002-3803	18 West 26Th St, Bayonne, NJ 07002-3803	18 West 26Th St, Bayonne, NJ
17	HUDSON	220	BAYONNE CITY	85	22085	Midtown Community School #8	55	TOTAL	1150	778	75	2	0	402	120	533	67	28	0.349565217	0.104347826	0.463478261	0.05826087	0.024347826	0.648116446	550 AVENUE A	 	BAYONNE	NJ	07002	550 Avenue A, Bayonne, NJ 7002	550 Avenue A, Bayonne, NJ
17	HUDSON	220	BAYONNE CITY	80	22080	MARY J DONOHOE COMMUNITY SCHOOL	55	TOTAL	497	278	40	0	0	239	56	169	17	16	0.480885312	0.112676056	0.340040241	0.034205231	0.032193159	0.63821966	38 DODGE STREET	 	BAYONNE	NJ	07002	38 Dodge Street, Bayonne, NJ 7002	38 Dodge Street, Bayonne, NJ
17	HUDSON	220	BAYONNE CITY	40	22040	JOHN M. BAILEY COMMUNITY SCHOOL	55	TOTAL	681	361	78	0	0	287	54	285	30	25	0.42143906	0.079295154	0.418502203	0.044052863	0.03671072	0.637668972	75 WEST 10TH STREET	 	BAYONNE	NJ	07002	75 West 10Th Street, Bayonne, NJ 7002	75 West 10Th Street, Bayonne, NJ
17	HUDSON	220	BAYONNE CITY	30	22030	WALTER F. ROBINSON COMMUNITY SCHOOL	55	TOTAL	712	460	33	189	0	344	43	252	51	22	0.483146067	0.060393258	0.353932584	0.071629213	0.030898876	0.631568773	95 WEST 31ST STREET	 	BAYONNE	NJ	07002	95 West 31St Street, Bayonne, NJ 7002	95 West 31St Street, Bayonne, NJ
17	HUDSON	220	BAYONNE CITY	140	220140	NICHOLAS ORESKO COMMUNITY SCHOOL	55	TOTAL	466	173	38	0	0	253	16	113	70	14	0.542918455	0.034334764	0.24248927	0.150214592	0.030042918	0.621792628	33 East 24th Street	 	BAYONNE	NJ	07002	33 East 24Th Street, Bayonne, NJ 7002	33 East 24Th Street, Bayonne, NJ
17	HUDSON	220	BAYONNE CITY	50	22050	HENRY E HARRIS COMMUNITY SCHOOL	55	TOTAL	669	326	68	0	0	340	69	223	20	17	0.508221226	0.103139013	0.333333333	0.029895366	0.025411061	0.618422964	135 AVENUE C	 	BAYONNE	NJ	07002	135 Avenue C, Bayonne, NJ 7002	135 Avenue C, Bayonne, NJ
25	MONMOUTH	225	BAYSHORE JOINTURE COMM	30	22530	Developmental Learning Center	55	TOTAL	52	8	1	0	0	34	11	3	3	1	0.653846154	0.211538462	0.057692308	0.057692308	0.019230769	0.520710059	100 Tornillo Way	 	Tinton Falls	NJ	07712	100 Tornillo Way, Tinton Falls, NJ 7712	100 Tornillo Way, Tinton Falls, NJ
29	OCEAN	230	BEACH HAVEN BORO	20	23020	Beach Haven School	55	TOTAL	63	0	0	2	0	43	0	20	0	0	0.682539683	0	0.317460317	0	0	0.433358529	8th Street & Beach Avenue	 	Beach Haven	NJ	08008	8Th Street & Beach Avenue, Beach Haven, NJ 8008	8Th Street & Beach Avenue, Beach Haven, NJ
35	SOMERSET	240	BEDMINSTER TWP	20	24020	Bedminster Township Public School	55	TOTAL	518	16	13	14	0	365	7	76	52	18	0.704633205	0.013513514	0.146718147	0.1003861	0.034749035	0.470498353	234 SOMERVILLE ROAD	 	BEDMINSTER	NJ	07921	234 Somerville Road, Bedminster, NJ 7921	234 Somerville Road, Bedminster, NJ
13	ESSEX	250	BELLEVILLE TOWN	100	250100	Belleville PS10	55	TOTAL	156	53	21	1	0	28	16	73	39	0	0.179487179	0.102564103	0.467948718	0.25	0	0.675788955	527 BELLEVILLE AVE	 	BELLEVILLE	NJ	07109-1307	527 Belleville Ave, Belleville, NJ 07109-1307	527 Belleville Ave, Belleville, NJ
13	ESSEX	250	BELLEVILLE TOWN	70	25070	Belleville PS7	55	TOTAL	380	160	45	14	0	106	38	200	29	7	0.278947368	0.1	0.526315789	0.076315789	0.018421053	0.62901662	20 PASSAIC AVE	 	BELLEVILLE	NJ	07109-1864	20 Passaic Ave, Belleville, NJ 07109-1864	20 Passaic Ave, Belleville, NJ
13	ESSEX	250	BELLEVILLE TOWN	20	25020	Belleville High School	55	TOTAL	1417.5	601	161	70	4	251	130	858.5	163	15	0.17707231	0.091710758	0.605643739	0.114991182	0.010582011	0.580095244	100 PASSAIC AVE	 	BELLEVILLE	NJ	07109-1807	100 Passaic Ave, Belleville, NJ 07109-1807	100 Passaic Ave, Belleville, NJ
13	ESSEX	250	BELLEVILLE TOWN	90	25090	Belleville PS9	55	TOTAL	123	79	14	0	0	14	12	79	16	2	0.113821138	0.097560976	0.642276423	0.130081301	0.016260163	0.547822064	301 RALPH ST	 	BELLEVILLE	NJ	07109-3309	301 Ralph St, Belleville, NJ 07109-3309	301 Ralph St, Belleville, NJ
13	ESSEX	250	BELLEVILLE TOWN	25	25025	Belleville Middle School	55	TOTAL	1028	532	104	34	1	158	96	680	88	6	0.153696498	0.093385214	0.661478599	0.085603113	0.005836576	0.522740693	279 WASHINGTON AVE	 	BELLEVILLE	NJ	07109-3150	279 Washington Ave, Belleville, NJ 07109-3150	279 Washington Ave, Belleville, NJ
13	ESSEX	250	BELLEVILLE TOWN	60	25060	Belleville PS5	55	TOTAL	317	134	46	17	0	61	20	208	25	3	0.192429022	0.063091483	0.65615142	0.078864353	0.009463722	0.522146703	149 ADELAIDE ST	 	BELLEVILLE	NJ	07109-2207	149 Adelaide St, Belleville, NJ 07109-2207	149 Adelaide St, Belleville, NJ
13	ESSEX	250	BELLEVILLE TOWN	55	25055	Belleville PS4	55	TOTAL	357	199	37	24	0	44	30	242	31	10	0.1232493	0.084033613	0.677871148	0.086834734	0.028011204	0.509913769	30 MAGNOLIA ST	 	BELLEVILLE	NJ	07109-1110	30 Magnolia St, Belleville, NJ 07109-1110	30 Magnolia St, Belleville, NJ
13	ESSEX	250	BELLEVILLE TOWN	50	25050	Belleville PS3	55	TOTAL	341	175	43	26	0	44	18	246	33	0	0.129032258	0.052785924	0.721407625	0.096774194	0	0.450770117	230 JORALEMON ST	 	BELLEVILLE	NJ	07109-3210	230 Joralemon St, Belleville, NJ 07109-3210	230 Joralemon St, Belleville, NJ
13	ESSEX	250	BELLEVILLE TOWN	80	25080	Belleville PS8	55	TOTAL	424	246	63	34	0	44	48	317	10	5	0.103773585	0.113207547	0.747641509	0.023584906	0.011792453	0.416751958	183 UNION AVE	 	BELLEVILLE	NJ	07109-1628	183 Union Ave, Belleville, NJ 07109-1628	183 Union Ave, Belleville, NJ
7	CAMDEN	260	BELLMAWR BORO	30	26030	ETHEL M BURKE ELEMENTARY SCHOOL	55	TOTAL	279	109	30	30	0	170	10	53	33	13	0.609318996	0.035842294	0.189964158	0.11827957	0.046594982	0.57519816	112 SOUTH BLACK HORSE PIKE	 	BELLMAWR	NJ	08031	112 South Black Horse Pike, Bellmawr, NJ 8031	112 South Black Horse Pike, Bellmawr, NJ
7	CAMDEN	260	BELLMAWR BORO	20	26020	BELLMAWR PARK ELEMENTARY SCHOOL	55	TOTAL	466	194	51	27	0	310	13	95	27	21	0.665236052	0.027896996	0.203862661	0.057939914	0.045064378	0.509734937	29 PEACH ROAD	 	BELLMAWR	NJ	08031	29 Peach Road, Bellmawr, NJ 8031	29 Peach Road, Bellmawr, NJ
7	CAMDEN	260	BELLMAWR BORO	15	26015	BELL OAKS UPPER ELEMENTARY SCHOOL	55	TOTAL	447	181	60	9	0	301	10	73	50	13	0.673378076	0.022371365	0.163310962	0.111856823	0.029082774	0.506033262	256  ANDERSON AVENUE	 	BELLMAWR	NJ	08031	256  Anderson Avenue, Bellmawr, NJ 8031	256  Anderson Avenue, Bellmawr, NJ
25	MONMOUTH	270	BELMAR BORO	20	27020	Belmar Elementary	55	TOTAL	556	297	33	88	0	235	27	267	11	16	0.422661871	0.048561151	0.480215827	0.019784173	0.028776978	0.587171989	1101 MAIN STREET	 	BELMAR	NJ	07719-2727	1101 Main Street, Belmar, NJ 07719-2727	1101 Main Street, Belmar, NJ
41	WARREN	280	BELVIDERE TOWN	50	28050	THIRD STREET ELEMENTARY SCHOOL	55	TOTAL	97	19	4	0	0	80	3	9	2	3	0.824742268	0.030927835	0.092783505	0.020618557	0.030927835	0.308853226	300 THIRD STREET	 	BELVIDERE	NJ	07823	300 Third Street, Belvidere, NJ 7823	300 Third Street, Belvidere, NJ
41	WARREN	280	BELVIDERE TOWN	30	28030	OXFORD STREET ELEMENTARY SCHOOL	55	TOTAL	173	26	5	0	0	151	6	8	1	7	0.87283237	0.034682081	0.046242775	0.005780347	0.040462428	0.233151793	807 OXFORD STREET	 	BELVIDERE	NJ	07823	807 Oxford Street, Belvidere, NJ 7823	807 Oxford Street, Belvidere, NJ
41	WARREN	280	BELVIDERE TOWN	20	28020	BELVIDERE HIGH SCHOOL	55	TOTAL	477	44	11	0	0	427	5	28	7	10	0.895178197	0.01048218	0.05870021	0.014675052	0.020964361	0.194445543	809 OXFORD STREET	 	BELVIDERE	NJ	07823	809 Oxford Street, Belvidere, NJ 7823	809 Oxford Street, Belvidere, NJ
3	BERGEN	285	BERGEN CO SPECIAL SERVICE	2	2852	N. A. Bleshman Regional Day School	55	TOTAL	91	15	1	0	0	33	16	33	8	1	0.362637363	0.175824176	0.362637363	0.087912088	0.010989011	0.698224852	333 EAST RIDGEWOOD AVENUE	 	PARAMUS	NJ	07652	333 East Ridgewood Avenue, Paramus, NJ 7652	333 East Ridgewood Avenue, Paramus, NJ
3	BERGEN	285	BERGEN CO SPECIAL SERVICE	50	28550	EMOTIONALLY DISTURBED	55	TOTAL	127	32	2	3	0	53	28	37	5	4	0.417322835	0.220472441	0.291338583	0.039370079	0.031496063	0.68981338	540 Farview Avenue	 	Paramus	NJ	07652-4832	540 Farview Avenue, Paramus, NJ 07652-4832	540 Farview Avenue, Paramus, NJ
3	BERGEN	285	BERGEN CO SPECIAL SERVICE	100	285100	AUTISTIC	55	TOTAL	201	50	4	6	0	77	17	79	24	4	0.383084577	0.084577114	0.393034826	0.119402985	0.019900498	0.676963441	540 Farview Avenue	 	Paramus	NJ	07652	540 Farview Avenue, Paramus, NJ 7652	540 Farview Avenue, Paramus, NJ
3	BERGEN	285	BERGEN CO SPECIAL SERVICE	40	28540	MULTIPLY HANDICAPED	55	TOTAL	91	21	2	3	0	35	9	37	8	2	0.384615385	0.098901099	0.406593407	0.087912088	0.021978022	0.668759812	540 Farview Avenue	 	Paramus	NJ	07652-1831	540 Farview Avenue, Paramus, NJ 07652-1831	540 Farview Avenue, Paramus, NJ
3	BERGEN	285	BERGEN CO SPECIAL SERVICE	70	28570	LIFE SKILLS	55	TOTAL	81	10	0	1	0	44	11	18	8	0	0.543209877	0.135802469	0.222222222	0.098765432	0	0.627343393	540 Farview Avenue	 	Paramus	NJ	07652-4832	540 Farview Avenue, Paramus, NJ 07652-4832	540 Farview Avenue, Paramus, NJ
