CO_CODE,COUNTY_NAME,DIST_CODE,DISTRICT_NAME,SCHOOL_CODE,SCHOOL_NAME,POSITION,GENDER,WHITE,WH_PCT,BLACK,BL_PCT,HISPANIC,HI_PCT,ASIAN,AS_PCT,AMERICAN_INDIAN,AM_PCT,PACIFIC_ISLANDER,PI_PCT,OTHER,OT_PCT,MIN_PCT,TOTAL,TEACH_CONCAT_CODE,Student_percent_minority,Teach_vs_student_pnct_minority
23,MIDDLESEX,1170,EAST BRUNSWICK TWP,130,Frost Elementary School,TEACHER,Total,30.9,95.4,0,0,1,3.1,0.5,1.5,0,0,0,0,0,0,4.6,32.4,1323,0.425339367,-37.9339367
17,HUDSON,2390,JERSEY CITY,150,Julia A. Barnes School,TEACHER,Total,16,44.4,16,44.4,3,8.3,1,2.8,0,0,0,0,0,0,55.6,36,2557,0.935185185,-37.9185185
80,CHARTERS,6018,Central Jersey College Prep Charter School,900,Central Jersey College Prep Charter School,TEACHER,Total,22.6,51,6,13.5,4,9,11.8,26.5,0,0,0,0,0,0,49,44.4,6998,0.86904762,-37.904762
3,BERGEN,1130,DUMONT BORO,80,Selzer Elementary\Middle School,TEACHER,Total,41,97.6,0,0,1,2.4,0,0,0,0,0,0,0,0,2.4,42,1213,0.402930402,-37.8930402
39,UNION,2420,KENILWORTH BORO,10,David Brearley Middle/High School,TEACHER,Total,62.6,96.9,1,1.5,1,1.5,0,0,0,0,0,0,0,0,3.1,64.6,2469,0.409497591,-37.8497591
3,BERGEN,5150,TEANECK TWP,130,James Russell Lowell Elementary School,TEACHER,Total,15,53.6,7,25,3,10.7,3,10.7,0,0,0,0,0,0,46.4,28,5283,0.841584158,-37.7584158
15,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,15,Bankbridge Regional School,TEACHER,Total,107.8,97.3,1,0.9,0,0,1,0.9,0,0,0,0,1,0.9,2.7,110.8,1804,0.404411764,-37.7411764
3,BERGEN,4610,SADDLE BROOK TWP,80,FRANKLIN SCHOOL,TEACHER,Total,19,97.4,0,0,0,0,0.5,2.6,0,0,0,0,0,0,2.6,19.5,4693,0.403389831,-37.7389831
39,UNION,4160,PLAINFIELD CITY,190,Woodland Elementary School,TEACHER,Total,8,38.1,6,28.6,7,33.3,0,0,0,0,0,0,0,0,61.9,21,4389,0.99632353,-37.732353
41,WARREN,3890,OXFORD TWP,50,Oxford Central School,TEACHER,Total,30.1,95.3,0,0,0.5,1.6,1,3.2,0,0,0,0,0,0,4.7,31.6,3981,0.423728813,-37.6728813
5,BURLINGTON,4050,PEMBERTON TWP,90,Harker-Wylie/Isaiah Haines School,TEACHER,Total,23,95.8,0,0,1,4.2,0,0,0,0,0,0,0,0,4.2,24,4145,0.417543861,-37.5543861
5,BURLINGTON,3440,MOUNT LAUREL TWP,45,Fleetwood Elementary School,TEACHER,Total,27.3,94.8,0,0,0,0,0.5,1.7,0,0,0,0,1,3.5,5.2,28.8,3490,0.427055702,-37.5055702
17,HUDSON,2390,JERSEY CITY,80,William L Dickinson High School,TEACHER,Total,82,50.3,36,22.1,31,19,14,8.6,0,0,0,0,0,0,49.7,163,2487,0.871614844,-37.4614844
11,CUMBERLAND,3230,MILLVILLE CITY,50,MILLVILLE SENIOR HIGH SCHOOL,TEACHER,Total,86.1,92.5,4,4.3,2,2.1,0,0,1,1.1,0,0,0,0,7.5,93.1,3291,0.449235048,-37.4235048
21,MERCER,1950,HAMILTON TWP,200,McGALLIARD ELEMENTARY SCHOOL,TEACHER,Total,22.6,93.8,1,4.2,0.5,2.1,0,0,0,0,0,0,0,0,6.2,24.1,2171,0.436090225,-37.4090225
3,BERGEN,1130,DUMONT BORO,50,Grant Elementary School,TEACHER,Total,28.3,93.4,0,0,1,3.3,1,3.3,0,0,0,0,0,0,6.6,30.3,1183,0.44,-37.4
27,MORRIS,3385,MORRIS SCHOOL DISTRICT,115,WOODLAND SCHOOL,TEACHER,Total,23.5,83.9,1.5,5.4,3,10.7,0,0,0,0,0,0,0,0,16.1,28,3527,0.534722223,-37.3722223
23,MIDDLESEX,3290,MONROE TWP,20,MONROE TWP MIDDLE SCHOOL,TEACHER,Total,104,95.4,0,0,2,1.8,0,0,1,0.9,1,0.9,1,0.9,4.6,109,3333,0.418977202,-37.2977202
31,PASSAIC,5570,WAYNE TWP,140,RYERSON ELEMENTARY SCHOOL,TEACHER,Total,23.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1,5741,0.372623574,-37.2623574
31,PASSAIC,5650,WEST MILFORD TWP,60,Maple Road Elementary School,TEACHER,Total,23,100,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5741,0.372623574,-37.2623574
3,BERGEN,4600,RUTHERFORD BORO,110,Washington School,TEACHER,Total,18.1,94,0,0,1,5.2,0.2,0.8,0,0,0,0,0,0,6,19.2,4713,0.432330826,-37.2330826
29,OCEAN,5190,TOMS RIVER REGIONAL,70,East Dover Elementary School,TEACHER,Total,54.9,98.2,0,0,1,1.8,0,0,0,0,0,0,0,0,1.8,55.9,5289,0.389937106,-37.1937106
3,BERGEN,3550,NEW MILFORD BORO,70,BERTRAND F GIBBS ELEMENTARY SCHOOL,TEACHER,Total,29,93.5,1,3.2,1,3.2,0,0,0,0,0,0,0,0,6.5,31,3623,0.436525613,-37.1525613
27,MORRIS,3385,MORRIS SCHOOL DISTRICT,60,ALEXANDER HAMILTON,TEACHER,Total,27.5,87.3,1,3.2,2,6.3,1,3.2,0,0,0,0,0,0,12.7,31.5,3472,0.498392283,-37.1392283
23,MIDDLESEX,1170,EAST BRUNSWICK TWP,55,Churchill Jr High School,TEACHER,Total,107.4,92.3,2,1.7,4,3.4,3,2.6,0,0,0,0,0,0,7.7,116.4,1248,0.448225923,-37.1225923
1,ATLANTIC,4180,PLEASANTVILLE CITY,95,SOUTH MAIN STREET ELEMENTARY SCHOOL,TEACHER,Total,17,38.5,22.2,50.2,3,6.8,0,0,0,0,0,0,2,4.5,61.5,44.2,4276,0.986220472,-37.1220472
9,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,95,Ocean Academy,TEACHER,Total,18.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,819,0.370689656,-37.0689656
23,MIDDLESEX,1170,EAST BRUNSWICK TWP,120,Memorial Elementary School,TEACHER,Total,38.6,94.6,1.2,2.9,0,0,1,2.5,0,0,0,0,0,0,5.4,40.8,1313,0.423935091,-36.9935091
7,CAMDEN,580,BROOKLAWN BORO,10,Alice Costello Elementary School,TEACHER,Total,29.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,29.7,597,0.369905957,-36.9905957
5,BURLINGTON,3360,MOORESTOWN TWP,60,George C. Baker Elementary School,TEACHER,Total,24.4,83,3,10.2,0,0,2,6.8,0,0,0,0,0,0,17,29.4,3425,0.539779681,-36.9779681
9,CAPE MAY,3130,MIDDLE TWP,80,Middle Township Elementary #1,TEACHER,Total,51.5,98.1,1,1.9,0,0,0,0,0,0,0,0,0,0,1.9,52.5,3219,0.388508891,-36.9508891
7,CAMDEN,390,BLACK HORSE PIKE REGIONAL,20,Highland Regional High School,TEACHER,Total,87.1,94.6,4,4.3,1,1.1,0,0,0,0,0,0,0,0,5.4,92.1,417,0.423076923,-36.9076923
19,HUNTERDON,1376,SOUTH HUNTERDON REGIONAL SCHOOL DISTRICT,20,LAMBERTVILLE PUBLIC SCHOOL,TEACHER,Total,26.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,1415,0.368421053,-36.8421053
5,BURLINGTON,3650,NORTH HANOVER TWP,20,Discovery Elementary School,TEACHER,Total,20.6,95.4,1,4.6,0,0,0,0,0,0,0,0,0,0,4.6,21.6,3675,0.414383561,-36.8383561
25,MONMOUTH,2230,HOLMDEL TWP,20,Holmdel High School,TEACHER,Total,83.7,94.6,0,0,1,1.1,2.8,3.2,0,0,1,1.1,0,0,5.4,88.5,2275,0.422163589,-36.8163589
29,OCEAN,5190,TOMS RIVER REGIONAL,61,Toms River Intermediate School South,TEACHER,Total,89.6,97.8,0,0,2,2.2,0,0,0,0,0,0,0,0,2.2,91.6,5280,0.39009901,-36.809901
3,BERGEN,5755,WESTWOOD REGIONAL,60,BERKELEY ELEMENTARY,TEACHER,Total,24,92.3,0,0,2,7.7,0,0,0,0,0,0,0,0,7.7,26,5818,0.444067798,-36.7067798
3,BERGEN,5920,WYCKOFF TWP,10,Abraham Lincoln Elementary School,TEACHER,Total,25,100,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5933,0.366776315,-36.6776315
3,BERGEN,1130,DUMONT BORO,60,Honiss Elementary\Middle School,TEACHER,Total,46,90.2,1,2,3,5.9,1,2,0,0,0,0,0,0,9.8,51,1193,0.46474359,-36.674359
3,BERGEN,2860,LYNDHURST TWP,60,Columbus School,TEACHER,Total,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2923,0.366459628,-36.6459628
5,BURLINGTON,3080,MEDFORD TWP,45,Kirby's Mill Elementary School,TEACHER,Total,26.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7,3130,0.365935919,-36.5935919
29,OCEAN,5190,TOMS RIVER REGIONAL,67,Joseph A. Citta Elementary School,TEACHER,Total,41.9,97.7,1,2.3,0,0,0,0,0,0,0,0,0,0,2.3,42.9,5286,0.388625592,-36.5625592
13,ESSEX,3750,NUTLEY TOWN,70,LINCOLN SCHOOL,TEACHER,Total,39.7,98.3,0,0,0.7,1.7,0,0,0,0,0,0,0,0,1.7,40.4,3833,0.382231406,-36.5231406
31,PASSAIC,3990,PASSAIC VALLEY REGIONAL,50,Passaic Valley Regional High School,TEACHER,Total,104,98.1,1,0.9,1,0.9,0,0,0,0,0,0,0,0,1.9,106,4071,0.384200385,-36.5200385
3,BERGEN,4620,SADDLE RIVER BORO,50,Wandell School,TEACHER,Total,18.9,96.9,0,0,0,0,0.6,3.1,0,0,0,0,0,0,3.1,19.5,4673,0.396017698,-36.5017698
3,BERGEN,2860,LYNDHURST TWP,300,Memorial Campus,TEACHER,Total,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3163,0.364779874,-36.4779874
23,MIDDLESEX,1170,EAST BRUNSWICK TWP,70,Central Elementary School,TEACHER,Total,36,92.3,0,0,2,5.1,1,2.6,0,0,0,0,0,0,7.7,39,1263,0.441527446,-36.4527446
13,ESSEX,3570,NEWARK CITY,715,THIRTEENTH AVENUE SCHOOL MARTIN LUTHER KING,TEACHER,Total,22,36.7,30,50,8,13.3,0,0,0,0,0,0,0,0,63.3,60,4298,0.997187061,-36.4187061
35,SOMERSET,2170,HILLSBOROUGH TWP,34,Auten Road Intermediate School,TEACHER,Total,106,95.9,1,0.9,1,0.9,2.5,2.3,0,0,0,0,0,0,4.1,110.5,2239,0.405074367,-36.4074367
31,PASSAIC,4010,PATERSON CITY,306,SCHOOL OF BUISINESS TECHNOLOGY,TEACHER,Total,21,38.9,16,29.6,11,20.4,4,7.4,0,0,0,0,2,3.7,61.1,54,4347,0.974832215,-36.3832215
7,CAMDEN,390,BLACK HORSE PIKE REGIONAL,30,Timber Creek Regional High School,TEACHER,Total,83.5,91.3,5,5.5,1,1.1,2,2.2,0,0,0,0,0,0,8.7,91.5,427,0.450464395,-36.3464395
7,CAMDEN,340,BERLIN TWP,50,John F Kennedy Elementary School,TEACHER,Total,31.7,96.9,0,0,0,0,1,3.1,0,0,0,0,0,0,3.1,32.7,397,0.394285715,-36.3285715
80,CHARTERS,6103,Empowerment Academy Charter School,994,Empowerment Academy Charter School,TEACHER,Total,5,50,2,20,2,20,1,10,0,0,0,0,0,0,50,10,7177,0.863157895,-36.3157895
11,CUMBERLAND,3230,MILLVILLE CITY,85,RIECK AVENUE ELEMENTARY SCHOOL,TEACHER,Total,29,82.9,2,5.7,3,8.6,1,2.9,0,0,0,0,0,0,17.1,35,3326,0.534117647,-36.3117647
13,ESSEX,2730,LIVINGSTON TWP,60,Mount Pleasant Middle School,TEACHER,Total,36,94.7,0,0,1,2.6,1,2.6,0,0,0,0,0,0,5.3,38,2803,0.415948277,-36.2948277
23,MIDDLESEX,4970,SPOTSWOOD BORO,60,G Austin Schoenly Elementary School,TEACHER,Total,19.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,5053,0.36243822,-36.243822
41,WARREN,5480,WASHINGTON BORO,55,Washington Memorial Elementary School,TEACHER,Total,29,98.1,0,0,0.6,1.9,0,0,0,0,0,0,0,0,1.9,29.6,5576,0.381410256,-36.2410256
25,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,65,Lloyd Road Elementary School,TEACHER,Total,56.2,99.6,0,0,0,0,0.2,0.4,0,0,0,0,0,0,0.4,56.4,3130,0.365935919,-36.1935919
7,CAMDEN,5400,VOORHEES TWP,95,Signal Hill School,TEACHER,Total,32.9,97.1,1,2.9,0,0,0,0,0,0,0,0,0,0,2.9,33.9,5502,0.390688258,-36.1688258
1,ATLANTIC,1960,HAMMONTON TOWN,30,Hammonton Early Childhood Eductional Center,TEACHER,Total,25.6,91.1,0,0,2.5,8.9,0,0,0,0,0,0,0,0,8.9,28.1,1991,0.450520834,-36.1520834
25,MONMOUTH,2400,KEANSBURG BORO,40,Port Monmouth Road School,TEACHER,Total,57,98.3,0,0,1,1.7,0,0,0,0,0,0,0,0,1.7,58,2465,0.378378379,-36.1378379
7,CAMDEN,800,CHERRY HILL TWP,110,Kingston Elementary School,TEACHER,Total,29,93.5,1,3.2,0,0,1,3.2,0,0,0,0,0,0,6.5,31,917,0.426086957,-36.1086957
1,ATLANTIC,590,BUENA REGIONAL,55,JOHN C. MILANESI ELEMENTARY SCHOOL,TEACHER,Total,25,92.6,0,0,2,7.4,0,0,0,0,0,0,0,0,7.4,27,646,0.434402332,-36.0402332
3,BERGEN,2740,LODI BOROUGH,80,Roosevelt School,TEACHER,Total,12.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,2823,0.360169492,-36.0169492
3,BERGEN,1700,GARFIELD CITY,40,GARFIELD EARLY CHILDHOOD LEARNING CENTER,TEACHER,Total,25,89.3,1,3.6,2,7.1,0,0,0,0,0,0,0,0,10.7,28,1743,0.466898956,-35.9898956
15,GLOUCESTER,3280,MONROE TWP,75,HOLLY GLEN ELEMENTARY SCHOOL,TEACHER,Total,45.1,95.8,0,0,1,2.1,1,2.1,0,0,0,0,0,0,4.2,47.1,3370,0.401652893,-35.9652893
3,BERGEN,1130,DUMONT BORO,70,Lincoln Elementary School,TEACHER,Total,15.8,84.1,0,0,1,5.3,2,10.6,0,0,0,0,0,0,15.9,18.8,1203,0.518518518,-35.9518518
23,MIDDLESEX,1170,EAST BRUNSWICK TWP,50,East Brunswick High School,TEACHER,Total,152.1,91,2,1.2,8,4.8,5,3,0,0,0,0,0,0,9,167.1,1243,0.449254791,-35.9254791
1,ATLANTIC,1960,HAMMONTON TOWN,55,Warren E. Sooy Jr. Elementary School,TEACHER,Total,61.2,96.1,0,0,2.5,3.9,0,0,0,0,0,0,0,0,3.9,63.7,2016,0.397394137,-35.8394137
25,MONMOUTH,3030,MARLBORO TWP,48,Marlboro Memorial Middle School,TEACHER,Total,83.9,95.4,1,1.1,3,3.4,0,0,0,0,0,0,0,0,4.6,87.9,3103,0.404301075,-35.8301075
7,CAMDEN,4110,PINE HILL BORO,100,Pine Hill Middle School,TEACHER,Total,39.5,90.8,3,6.9,1,2.3,0,0,0,0,0,0,0,0,9.2,43.5,4217,0.448598131,-35.6598131
35,SOMERSET,555,BRIDGEWATER-RARITAN REG,10,BRIDGEWATER-RARITAN REGIONAL MIDDLE SCHOOL,TEACHER,Total,122.2,94.7,3,2.3,2,1.6,1.8,1.4,0,0,0,0,0,0,5.3,129,600,0.409454546,-35.6454546
7,CAMDEN,1880,HADDON HEIGHTS BORO,80,ATLANTIC AVE,TEACHER,Total,9.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,1967,0.356371491,-35.6371491
7,CAMDEN,1890,HADDON TWP,70,CLYDE S. JENNINGS ELEMENTARY SCHOOL,TEACHER,Total,8.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,1967,0.356371491,-35.6371491
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,70,Grant Elementary School,TEACHER,Total,43.5,94.8,0,0,0,0,1.4,3.1,1,2.2,0,0,0,0,5.2,45.9,5003,0.407258065,-35.5258065
23,MIDDLESEX,3845,OLD BRIDGE TWP,108,James A. McDivitt Elementary School,TEACHER,Total,37.5,91.5,0,0,2,4.9,1.5,3.7,0,0,0,0,0,0,8.5,41,3976,0.439461884,-35.4461884
5,BURLINGTON,5805,WILLINGBORO TWP,120,TWIN HILLS ELEMENTARY SCHOOL,TEACHER,Total,10.4,38,17,62,0,0,0,0,0,0,0,0,0,0,62,27.4,5930,0.973614775,-35.3614775
7,CAMDEN,680,CAMDEN CITY,145,Octavio V. Catto Community Family School,TEACHER,Total,15,35.7,19,45.2,7,16.7,1,2.4,0,0,0,0,0,0,64.3,42,832,0.996569469,-35.3569469
23,MIDDLESEX,3845,OLD BRIDGE TWP,165,Walter M. Schirra Elementary School,TEACHER,Total,26.5,96.4,1,3.6,0,0,0,0,0,0,0,0,0,0,3.6,27.5,4033,0.389221557,-35.3221557
15,GLOUCESTER,1100,DEPTFORD TWP,105,Lake Tract Elementary School,TEACHER,Total,34.2,92.4,1.8,4.9,0,0,0,0,1,2.7,0,0,0,0,7.6,37,1220,0.428290767,-35.2290767
17,HUDSON,2390,JERSEY CITY,60,James J Ferris High School,TEACHER,Total,56,45.7,25,20.4,33.5,27.3,8,6.5,0,0,0,0,0,0,54.3,122.5,2467,0.894648829,-35.1648829
41,WARREN,2970,MANSFIELD TWP,50,Mansfield Township Elementary,TEACHER,Total,59.6,99.2,0,0,0.5,0.8,0,0,0,0,0,0,0,0,0.8,60.1,3061,0.359090909,-35.1090909
80,CHARTERS,7720,The Red Bank CS,915,Red Bank Charter School,TEACHER,Total,22.8,85.1,2,7.5,1,3.7,1,3.7,0,0,0,0,0,0,14.9,26.8,8715,0.5,-35.1
5,BURLINGTON,1250,EASTAMPTON TWP,60,Eastampton Township Community School,TEACHER,Total,47.1,90.4,2,3.8,2,3.8,1,1.9,0,0,0,0,0,0,9.6,52.1,1315,0.446700507,-35.0700507
23,MIDDLESEX,3140,MIDDLESEX BORO,85,VON E MAUGER MIDDLE SCHOOL,TEACHER,Total,62.2,90.7,2.2,3.2,4.2,6.1,0,0,0,0,0,0,0,0,9.3,68.6,3248,0.443627451,-35.0627451
25,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,40,Cambridge Park Elementary School,TEACHER,Total,5,83.3,0,0,0,0,1,16.7,0,0,0,0,0,0,16.7,6,3105,0.517482518,-35.0482518
13,ESSEX,1210,EAST ORANGE,210,Wahlstrom Early Childhood Academy,TEACHER,Total,5,35.7,8,57.1,1,7.1,0,0,0,0,0,0,0,0,64.3,14,1433,0.993197279,-35.0197279
35,SOMERSET,2170,HILLSBOROUGH TWP,85,Woods Road Elementary School,TEACHER,Total,42,94.4,0,0,2,4.5,0.5,1.1,0,0,0,0,0,0,5.6,44.5,2290,0.406032482,-35.0032482
27,MORRIS,450,BOONTON TOWN,40,School Street School,TEACHER,Total,9.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,517,0.35,-35
3,BERGEN,1470,FAIRVIEW BORO,80,Number Three School,TEACHER,Total,24,92.3,0,0,2,7.7,0,0,0,0,0,0,0,0,7.7,26,1553,0.426724138,-34.9724138
7,CAMDEN,680,CAMDEN CITY,175,Riletta Twyne Cream Family School,TEACHER,Total,11,35.5,19,61.3,1,3.2,0,0,0,0,0,0,0,0,64.5,31,862,0.993883792,-34.8883792
37,SUSSEX,3590,NEWTON TOWN,70,Merriam Avenue School,TEACHER,Total,41.2,97.6,0,0,1,2.4,0,0,0,0,0,0,0,0,2.4,42.2,3697,0.372631578,-34.8631578
31,PASSAIC,5200,TOTOWA BORO,50,Memorial School,TEACHER,Total,27,100,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5281,0.348484848,-34.8484848
25,MONMOUTH,5185,TINTON FALLS,70,Tinton Falls Middle School,TEACHER,Total,45.5,95.8,1,2.1,1,2.1,0,0,0,0,0,0,0,0,4.2,47.5,5280,0.39009901,-34.809901
15,GLOUCESTER,5500,WASHINGTON TWP,20,BUNKER HILL MIDDLE SCHOOL,TEACHER,Total,66.1,94.8,2,2.9,1.6,2.3,0,0,0,0,0,0,0,0,5.2,69.7,5535,0.4,-34.8
13,ESSEX,3570,NEWARK CITY,200,ANN STREET SCHOOL,TEACHER,Total,61,77.2,5,6.3,13,16.5,0,0,0,0,0,0,0,0,22.8,79,3783,0.575757576,-34.7757576
5,BURLINGTON,3920,PALMYRA BORO,50,Palmyra High School,TEACHER,Total,37,90.2,2,4.9,1,2.4,1,2.4,0,0,0,0,0,0,9.8,41,3975,0.44549763,-34.749763
13,ESSEX,3570,NEWARK CITY,690,SPEEDWAY AVENUE SCHOOL,TEACHER,Total,13,35.1,20,54.1,2,5.4,2,5.4,0,0,0,0,0,0,64.9,37,4273,0.996197719,-34.7197719
17,HUDSON,2390,JERSEY CITY,11,Regional Day School,TEACHER,Total,11,45.8,3,12.5,8,33.3,2,8.3,0,0,0,0,0,0,54.2,24,2418,0.888888888,-34.6888888
7,CAMDEN,680,CAMDEN CITY,190,Thomas H. Dudley Family School,TEACHER,Total,15,35.7,13,31,14,33.3,0,0,0,0,0,0,0,0,64.3,42,877,0.989492119,-34.6492119
31,PASSAIC,5690,WOODLAND PARK,65,Charles Olbon School,TEACHER,Total,27.7,90.2,0,0,1,3.3,2,6.5,0,0,0,0,0,0,9.8,30.7,5786,0.444444444,-34.6444444
13,ESSEX,3570,NEWARK CITY,710,SUSSEX AVENUE SCHOOL Burnet Street  School,TEACHER,Total,12,35.3,13,38.2,9,26.5,0,0,0,0,0,0,0,0,64.7,34,4293,0.993421053,-34.6421053
3,BERGEN,3930,PARAMUS BORO,100,Parkway Elementary School,TEACHER,Total,22.3,95.7,0,0,0,0,1,4.3,0,0,0,0,0,0,4.3,23.3,4033,0.389221557,-34.6221557
5,BURLINGTON,3080,MEDFORD TWP,30,Chairville Elementary School,TEACHER,Total,31,91.2,1,2.9,1,2.9,0,0,0,0,0,0,1,2.9,8.8,34,3115,0.434042553,-34.6042553
17,HUDSON,5670,WEST NEW YORK TOWN,60,Public School Number One,TEACHER,Total,26.3,42.9,0,0,34,55.5,1,1.6,0,0,0,0,0,0,57.1,61.3,5747,0.916473318,-34.5473318
39,UNION,5260,UNION COUNTY VOCATIONAL,50,Union County Tech,TEACHER,Total,43.7,78.4,6,10.8,2.8,5.1,3.2,5.7,0,0,0,0,0,0,21.6,55.7,5349,0.5614722,-34.54722
13,ESSEX,3570,NEWARK CITY,640,SOUTH STREET ELEMENTARY SCHOOL,TEACHER,Total,13,48.1,6,22.2,7,25.9,1,3.7,0,0,0,0,0,0,51.9,27,4223,0.864130435,-34.5130435
3,BERGEN,2860,LYNDHURST TWP,50,Lyndhurst High School,TEACHER,Total,60,96.8,1,1.6,1,1.6,0,0,0,0,0,0,0,0,3.2,62,2913,0.377127298,-34.5127298
5,BURLINGTON,3440,MOUNT LAUREL TWP,60,T. E. Harrington Middle School,TEACHER,Total,81,95.3,2,2.4,1,1.2,1,1.2,0,0,0,0,0,0,4.7,85,3505,0.391891892,-34.4891892
13,ESSEX,410,BLOOMFIELD TWP,140,OAK VIEW ELEMENTARY,TEACHER,Total,27.3,96.5,0,0,1,3.5,0,0,0,0,0,0,0,0,3.5,28.3,563,0.379403794,-34.4403794
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,60,A Chester Redshaw School,TEACHER,Total,50,61,10,12.2,19,23.2,3,3.7,0,0,0,0,0,0,39,82,3613,0.734375,-34.4375
7,CAMDEN,4110,PINE HILL BORO,60,Dr. Albert M. Bean School,TEACHER,Total,31,93.9,1,3,0,0,0,0,1,3,0,0,0,0,6.1,33,4177,0.404891304,-34.3891304
7,CAMDEN,800,CHERRY HILL TWP,100,Joseph D. Sharp Elementary School,TEACHER,Total,16,88.9,1,5.6,0,0,1,5.6,0,0,0,0,0,0,11.1,18,907,0.454819277,-34.3819277
39,UNION,5000,SPRINGFIELD TWP,70,James Caldwell Elementary School,TEACHER,Total,17,89.5,0,0,0,0,2,10.5,0,0,0,0,0,0,10.5,19,5109,0.448763251,-34.3763251
39,UNION,4540,ROSELLE BORO,30,DR. CHARLES C. POLK SCHOOL,TEACHER,Total,9.5,37.3,14,54.9,2,7.8,0,0,0,0,0,0,0,0,62.7,25.5,4609,0.970479705,-34.3479705
5,BURLINGTON,830,CHESTERFIELD TWP,25,Chesterfield Township Elementary School,TEACHER,Total,54.8,94.5,1,1.7,1.2,2,1,1.7,0,0,0,0,0,0,5.5,57.9,860,0.398416887,-34.3416887
17,HUDSON,2390,JERSEY CITY,170,Whitney M. Young Jr. School,TEACHER,Total,29,37.7,26,33.8,17,22.1,4,5.2,1,1.3,0,0,0,0,62.3,77,2577,0.966224367,-34.3224367
3,BERGEN,5160,TENAFLY BORO,50,TENAFLY HIGH SCHOOL,TEACHER,Total,80.9,79.7,2,2,8.4,8.3,10.2,10,0,0,0,0,0,0,20.3,101.5,5213,0.545454545,-34.2454545
25,MONMOUTH,5185,TINTON FALLS,30,Mahala F. Atchison School,TEACHER,Total,52.7,98.1,1,1.9,0,0,0,0,0,0,0,0,0,0,1.9,53.7,5240,0.361224489,-34.2224489
13,ESSEX,3190,MILLBURN TWP,50,Millburn High School,TEACHER,Total,115.5,91.7,0,0,6.8,5.4,3.6,2.9,0,0,0,0,0,0,8.3,125.9,3253,0.424870466,-34.1870466
5,BURLINGTON,5490,WASHINGTON TWP,50,Washington Twp. - Green Bank School,TEACHER,Total,3.9,96.5,0,0,0.1,3.5,0,0,0,0,0,0,0,0,3.5,4,5545,0.376760563,-34.1760563
39,UNION,5000,SPRINGFIELD TWP,50,Edward V. Walton Primary School,TEACHER,Total,37,94.9,0,0,1,2.6,1,2.6,0,0,0,0,0,0,5.1,39,5089,0.39274448,-34.174448
27,MORRIS,3520,NETCONG BORO,60,Netcong Elementary School,TEACHER,Total,24.1,92.3,0,0,2,7.7,0,0,0,0,0,0,0,0,7.7,26.1,3607,0.418685121,-34.1685121
3,BERGEN,5830,WOOD-RIDGE BORO,50,Wood-Ridge Jr/Sr High School,TEACHER,Total,47.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,47.7,5883,0.341145833,-34.1145833
3,BERGEN,1070,DEMAREST BORO,40,Demarest Middle School,TEACHER,Total,28.3,90.4,0,0,2,6.4,1,3.2,0,0,0,0,0,0,9.6,31.3,1113,0.437106919,-34.1106919
80,CHARTERS,6410,East Orange Community CS,920,EAST ORANGE COMMUNITY CHARTER SCHOOL,TEACHER,Total,7.8,34.1,11,48.4,2,8.8,1,4.4,0,0,0,0,1,4.4,65.9,22.8,7410,0.999999999,-34.0999999
5,BURLINGTON,4050,PEMBERTON TWP,55,Pemberton Township High School,TEACHER,Total,88,87.1,8,7.9,5,5,0,0,0,0,0,0,0,0,12.9,101,4110,0.469879518,-34.0879518
25,MONMOUTH,2290,HOWELL TWP,3,ADELPHIA ELEMENTARY SCHOOL,TEACHER,Total,30.6,96.8,0,0,1,3.2,0,0,0,0,0,0,0,0,3.2,31.6,2318,0.372222221,-34.0222221
7,CAMDEN,680,CAMDEN CITY,300,Harry C. Sharp Elementary School,TEACHER,Total,5.5,35.5,6,38.7,3,19.4,1,6.5,0,0,0,0,0,0,64.5,15.5,987,0.984939759,-33.9939759
